image_name,invoice_id,customer_id,billing_address,shipping_address,date,due_date,product,amount,subtotal,tax_due,total
invoice_0003_page1.png,1003,CUST-930,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-06-17,2025-07-17,Software Maintenance Plan,399.0,2074.0,117.12,2191.12
invoice_0003_page1.png,1003,CUST-930,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-06-17,2025-07-17,Antivirus Installation,35.0,2074.0,117.12,2191.12
invoice_0003_page1.png,1003,CUST-930,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-06-17,2025-07-17,Remote Desktop Setup,120.0,2074.0,117.12,2191.12
invoice_0004_page1.png,1004,CUST-635,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-11,2025-09-10,Inventory Management System,1250.0,3699.0,231.19,3930.19
invoice_0004_page1.png,1004,CUST-635,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-11,2025-09-10,Cloud Migration Service,1200.0,3699.0,231.19,3930.19
invoice_0004_page1.png,1004,CUST-635,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-11,2025-09-10,Firewall Setup,250.0,3699.0,231.19,3930.19
invoice_0004_page1.png,1004,CUST-635,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-11,2025-09-10,E-commerce Website Setup,999.0,3699.0,231.19,3930.19
invoice_0005_page1.png,1005,CUST-601,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-04-09,2025-05-09,IT Support (per hour),60.0,223.0,13.94,236.94
invoice_0005_page1.png,1005,CUST-601,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-04-09,2025-05-09,Antivirus Installation,35.0,223.0,13.94,236.94
invoice_0005_page1.png,1005,CUST-601,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-04-09,2025-05-09,WordPress Installation,79.0,223.0,13.94,236.94
invoice_0005_page1.png,1005,CUST-601,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-04-09,2025-05-09,Cloud Storage 1OOGB,49.0,223.0,13.94,236.94
invoice_0006_page1.png,1006,CUST-631,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-08-26,2025-09-25,Online Security Assessment,400.0,1429.0,83.75,1512.75
invoice_0006_page1.png,1006,CUST-631,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-08-26,2025-09-25,Custom Logo Design,89.0,1429.0,83.75,1512.75
invoice_0006_page1.png,1006,CUST-631,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-08-26,2025-09-25,IT Support (per hour),60.0,1429.0,83.75,1512.75
invoice_0006_page1.png,1006,CUST-631,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-08-26,2025-09-25,Load Balancer Configuration,390.0,1429.0,83.75,1512.75
invoice_0006_page1.png,1006,CUST-631,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-08-26,2025-09-25,Mobile Responsiveness Fix,240.0,1429.0,83.75,1512.75
invoice_0007_page1.png,1007,CUST-741,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110",2025-07-24,2025-08-23,SEO Optimization,299.0,494.99,12.25,507.24
invoice_0007_page1.png,1007,CUST-741,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110",2025-07-24,2025-08-23,SEO Optimization,299.0,494.99,12.25,507.24
invoice_0007_page1.png,1007,CUST-741,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110",2025-07-24,2025-08-23,Domain Registration,15.99,494.99,12.25,507.24
invoice_0007_page1.png,1007,CUST-741,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110",2025-07-24,2025-08-23,Network Cable Installation,180.0,494.99,12.25,507.24
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,Mobile Responsiveness Fix,240.0,2140.0,86.88,2226.88
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,Mobile Responsiveness Fix,240.0,2140.0,86.88,2226.88
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,Website Redesign,750.0,2140.0,86.88,2226.88
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,On-site Technician Visit,90.0,2140.0,86.88,2226.88
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,Cloud Resource Optimization,880.0,2140.0,86.88,2226.88
invoice_0008_page1.png,1008,CUST-513,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-07-03,2025-08-02,Office 365 Setup,180.0,2140.0,86.88,2226.88
invoice_0009_page1.png,1009,CUST-887,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-26,2025-06-25,CRM Customization,550.0,1030.0,64.38,1094.38
invoice_0009_page1.png,1009,CUST-887,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-26,2025-06-25,Laptop Repair Service,150.0,1030.0,64.38,1094.38
invoice_0009_page1.png,1009,CUST-887,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-26,2025-06-25,Printer Setup,40.0,1030.0,64.38,1094.38
invoice_0009_page1.png,1009,CUST-887,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-26,2025-06-25,Data Encryption Service,290.0,1030.0,64.38,1094.38
invoice_0010_page1.png,1010,CUST-157,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-08-16,2025-09-15,UXIUI Consulting,320.0,750.0,26.88,776.88
invoice_0010_page1.png,1010,CUST-157,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-08-16,2025-09-15,Firewall Setup,250.0,750.0,26.88,776.88
invoice_0010_page1.png,1010,CUST-157,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-08-16,2025-09-15,Network Audit,180.0,750.0,26.88,776.88
invoice_0011_page1.png,1011,CUST-902,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group","William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",2025-09-14,2025-10-14,Digital Marketing Plan,350.0,729.0,18.12,747.12
invoice_0011_page1.png,1011,CUST-902,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group","William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",2025-09-14,2025-10-14,Cloud Email Configuration,110.0,729.0,18.12,747.12
invoice_0011_page1.png,1011,CUST-902,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group","William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",2025-09-14,2025-10-14,Network Cable Installation,180.0,729.0,18.12,747.12
invoice_0011_page1.png,1011,CUST-902,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group","William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",2025-09-14,2025-10-14,Custom Logo Design,89.0,729.0,18.12,747.12
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,Cloud Storage 1OOGB,49.0,2373.99,104.62,2478.61
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,IT Support (per hour),60.0,2373.99,104.62,2478.61
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,CRM Customization,550.0,2373.99,104.62,2478.61
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,Project Management,700.0,2373.99,104.62,2478.61
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,E-commerce Website Setup,999.0,2373.99,104.62,2478.61
invoice_0012_page1.png,1012,CUST-638,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-02,2025-09-01,Domain Registration,15.99,2373.99,104.62,2478.61
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,Software Maintenance Plan,399.0,2498.0,124.94,2622.94
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,Content Management Training,200.0,2498.0,124.94,2622.94
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,Mobile Responsiveness Fix,240.0,2498.0,124.94,2622.94
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,SEO Optimization,299.0,2498.0,124.94,2622.94
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,Client Portal Setup,480.0,2498.0,124.94,2622.94
invoice_0013_page1.png,1013,CUST-681,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028",2025-09-10,2025-10-10,Cloud Resource Optimization,880.0,2498.0,124.94,2622.94
invoice_0014_page1.png,1014,CUST-653,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-05-10,2025-06-09,Wireless Network Installation,350.0,1245.0,77.8,1322.81
invoice_0014_page1.png,1014,CUST-653,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-05-10,2025-06-09,Database Optimization,300.0,1245.0,77.8,1322.81
invoice_0014_page1.png,1014,CUST-653,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-05-10,2025-06-09,Router Configuration,45.0,1245.0,77.8,1322.81
invoice_0014_page1.png,1014,CUST-653,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344","Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",2025-05-10,2025-06-09,CRM Customization,550.0,1245.0,77.8,1322.81
invoice_0015_page1.png,1015,CUST-158,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108",2025-08-11,2025-09-10,Wireless Network Installation,350.0,459.0,28.69,487.69
invoice_0015_page1.png,1015,CUST-158,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108",2025-08-11,2025-09-10,IT Support (per hour),60.0,459.0,28.69,487.69
invoice_0015_page1.png,1015,CUST-158,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108",2025-08-11,2025-09-10,Cloud Storage 1OOGB,49.0,459.0,28.69,487.69
invoice_0016_page1.png,1016,CUST-879,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-09-02,2025-10-02,Software Maintenance Plan,399.0,1449.0,76.19,1525.19
invoice_0016_page1.png,1016,CUST-879,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-09-02,2025-10-02,Backup Monitoring Service,130.0,1449.0,76.19,1525.19
invoice_0016_page1.png,1016,CUST-879,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-09-02,2025-10-02,API Integration,450.0,1449.0,76.19,1525.19
invoice_0016_page1.png,1016,CUST-879,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-09-02,2025-10-02,Analytics Setup,135.0,1449.0,76.19,1525.19
invoice_0016_page1.png,1016,CUST-879,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-09-02,2025-10-02,Mobile Responsiveness Fix,240.0,1449.0,76.19,1525.19
invoice_0017_page1.png,1017,CUST-535,"Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677","Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677",2025-05-26,2025-06-25,Custom Logo Design,89.0,1519.0,67.5,1586.5
invoice_0017_page1.png,1017,CUST-535,"Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677","Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677",2025-05-26,2025-06-25,Digital Marketing Plan,350.0,1519.0,67.5,1586.5
invoice_0017_page1.png,1017,CUST-535,"Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677","Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677",2025-05-26,2025-06-25,IT Infrastructure Assessment,600.0,1519.0,67.5,1586.5
invoice_0017_page1.png,1017,CUST-535,"Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677","Logan Adams Adams Real Estate 1616 Skyline Ave Dallas, TX 75201 214-555-6677",2025-05-26,2025-06-25,Client Portal Setup,480.0,1519.0,67.5,1586.5
invoice_0018_page1.png,1018,CUST-933,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-04-25,2025-05-25,Mobile Responsiveness Fix,240.0,554.0,22.12,576.12
invoice_0018_page1.png,1018,CUST-933,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-04-25,2025-05-25,Mobile Responsiveness Fix,240.0,554.0,22.12,576.12
invoice_0018_page1.png,1018,CUST-933,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-04-25,2025-05-25,WordPress Installation,79.0,554.0,22.12,576.12
invoice_0018_page1.png,1018,CUST-933,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-04-25,2025-05-25,Antivirus Installation,35.0,554.0,22.12,576.12
invoice_0018_page1.png,1018,CUST-933,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-04-25,2025-05-25,Content Management Training,200.0,554.0,22.12,576.12
invoice_0019_page1.png,1019,CUST-812,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-08-11,2025-09-10,Online Security Assessment,400.0,935.0,58.44,993.44
invoice_0019_page1.png,1019,CUST-812,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-08-11,2025-09-10,Data Recovery Service,220.0,935.0,58.44,993.44
invoice_0019_page1.png,1019,CUST-812,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-08-11,2025-09-10,Monthly Website Maintenance,90.0,935.0,58.44,993.44
invoice_0019_page1.png,1019,CUST-812,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-08-11,2025-09-10,Payment Gateway Setup,225.0,935.0,58.44,993.44
invoice_0020_page1.png,1020,CUST-237,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-03,2025-10-03,Server Backup Configuration,275.0,1808.0,107.06,1915.06
invoice_0020_page1.png,1020,CUST-237,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-03,2025-10-03,WordPress Installation,79.0,1808.0,107.06,1915.06
invoice_0020_page1.png,1020,CUST-237,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-03,2025-10-03,E-commerce Website Setup,999.0,1808.0,107.06,1915.06
invoice_0020_page1.png,1020,CUST-237,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-03,2025-10-03,Network Cable Installation,180.0,1808.0,107.06,1915.06
invoice_0021_page1.png,1021,CUST-440,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001",2025-04-18,2025-05-18,Software Maintenance Plan,399.0,1859.0,103.69,1962.69
invoice_0021_page1.png,1021,CUST-440,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001",2025-04-18,2025-05-18,IT Support (per hour),60.0,1859.0,103.69,1962.69
invoice_0021_page1.png,1021,CUST-440,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001",2025-04-18,2025-05-18,Content Management Training,200.0,1859.0,103.69,1962.69
invoice_0021_page1.png,1021,CUST-440,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001",2025-04-18,2025-05-18,Cloud Migration Service,1200.0,1859.0,103.69,1962.69
invoice_0022_page1.png,1022,CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-09-16,2025-10-16,On-site Technician Visit,90.0,2014.0,125.88,2139.88
invoice_0022_page1.png,1022,CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-09-16,2025-10-16,E-commerce Website Setup,999.0,2014.0,125.88,2139.88
invoice_0022_page1.png,1022,CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-09-16,2025-10-16,Cloud Resource Optimization,880.0,2014.0,125.88,2139.88
invoice_0022_page1.png,1022,CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105",2025-09-16,2025-10-16,Router Configuration,45.0,2014.0,125.88,2139.88
invoice_0023_page1.png,1023,CUST-348,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301","Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",2025-08-26,2025-09-25,SEO Optimization,299.0,1629.0,83.12,1712.12
invoice_0023_page1.png,1023,CUST-348,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301","Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",2025-08-26,2025-09-25,Router Configuration,45.0,1629.0,83.12,1712.12
invoice_0023_page1.png,1023,CUST-348,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301","Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",2025-08-26,2025-09-25,Antivirus Installation,35.0,1629.0,83.12,1712.12
